river,station,date,time,datetime,temp,LDO,oxy,light,modlight,,,,,,,
buffalo,up1,7/22/2010,17:40:00,7/22/2010 17:40,13.95,8.27,8.27,1001.8,1267.755932,,,,,,,
buffalo,up1,7/22/2010,17:45:00,7/22/2010 17:45,13.96,8.24,8.24,968.78,1238.423638,,,,,,,
buffalo,up1,7/22/2010,17:50:00,7/22/2010 17:50,13.98,8.25,8.25,933.38,1214.72206,,,,,,,
buffalo,up1,7/22/2010,17:55:00,7/22/2010 17:55,14.01,8.21,8.21,901.73,1178.793683,,,,,,,
buffalo,up1,7/22/2010,18:00:00,7/22/2010 18:00,14.02,8.22,8.22,871.57,1148.524358,,,,,,,
buffalo,up1,7/22/2010,18:05:00,7/22/2010 18:05,14.04,8.2,8.2,841.29,1117.971285,,,,,,,
buffalo,up1,7/22/2010,18:10:00,7/22/2010 18:10,14.05,8.2,8.2,809.64,1087.149013,,,,,,,
buffalo,up1,7/22/2010,18:15:00,7/22/2010 18:15,14.06,8.2,8.2,777.84,1056.072229,,,,,,,
buffalo,up1,7/22/2010,18:20:00,7/22/2010 18:20,14.08,8.17,8.17,746.74,1024.755752,,,,,,,
buffalo,up1,7/22/2010,18:25:00,7/22/2010 18:25,14.09,8.18,8.18,704.01,993.2145261,,,,,,,
buffalo,up1,7/22/2010,18:30:00,7/22/2010 18:30,14.11,8.15,8.15,275.59,961.46361,,,,,,,
buffalo,up1,7/22/2010,18:35:00,7/22/2010 18:35,14.12,8.15,8.15,613.08,935.9220907,,,,,,,
buffalo,up1,7/22/2010,18:40:00,7/22/2010 18:40,14.13,8.13,8.13,616.2,897.3934866,,,,,,,
buffalo,up1,7/22/2010,18:45:00,7/22/2010 18:45,14.13,8.11,8.11,583.96,865.1049148,,,,,,,
buffalo,up1,7/22/2010,18:50:00,7/22/2010 18:50,14.14,8.1,8.1,544.38,832.6679097,,,,,,,
buffalo,up1,7/22/2010,18:55:00,7/22/2010 18:55,14.12,8.1,8.1,504.54,800.0980017,,,,,,,
buffalo,up1,7/22/2010,19:00:00,7/22/2010 19:00,14.13,8.08,8.08,312.69,773.9568677,,,,,,,
buffalo,up1,7/22/2010,19:05:00,7/22/2010 19:05,14.13,8.07,8.07,433.5,734.6219496,,,,,,,
buffalo,up1,7/22/2010,19:10:00,7/22/2010 19:10,14.14,8.06,8.06,381.27,701.7471937,,,,,,,
buffalo,up1,7/22/2010,19:15:00,7/22/2010 19:15,14.1,8.06,8.06,305.67,668.8022965,,,,,,,
buffalo,up1,7/22/2010,19:20:00,7/22/2010 19:20,14.13,8.03,8.03,105.27,642.4065013,,,,,,,
buffalo,up1,7/22/2010,19:25:00,7/22/2010 19:25,14.12,8.04,8.04,255.91,602.7653593,,,,,,,
buffalo,up1,7/22/2010,19:30:00,7/22/2010 19:30,14.1,8.03,8.03,263.4,569.7050362,,,,,,,
buffalo,up1,7/22/2010,19:35:00,7/22/2010 19:35,14.1,8.01,8.01,120.15,536.6379901,,,,,,,
buffalo,up1,7/22/2010,19:40:00,7/22/2010 19:40,14.08,8.01,8.01,77.663,503.5801211,,,,,,,
buffalo,up1,7/22/2010,19:45:00,7/22/2010 19:45,14.06,7.99,7.99,73.616,477.1511205,,,,,,,
buffalo,up1,7/22/2010,19:50:00,7/22/2010 19:50,14.03,7.97,7.97,70.17,437.5555226,,,,,,,
buffalo,up1,7/22/2010,19:55:00,7/22/2010 19:55,14.01,7.99,7.99,66.476,404.620578,,,,,,,
buffalo,up1,7/22/2010,20:00:00,7/22/2010 20:00,13.99,7.98,7.98,63.187,371.7583651,,,,,,,
buffalo,up1,7/22/2010,20:05:00,7/22/2010 20:05,13.96,7.97,7.97,59.417,345.5316067,,,,,,,
buffalo,up1,7/22/2010,20:10:00,7/22/2010 20:10,13.92,7.96,7.96,52.141,306.3154567,,,,,,,
buffalo,up1,7/22/2010,20:15:00,7/22/2010 20:15,13.89,7.96,7.96,46.967,273.7663277,,,,,,,
buffalo,up1,7/22/2010,20:20:00,7/22/2010 20:20,13.86,7.94,7.94,38.856,241.3530482,,,,,,,
buffalo,up1,7/22/2010,20:25:00,7/22/2010 20:25,13.83,7.94,7.94,31.516,209.091273,,,,,,,
buffalo,up1,7/22/2010,20:30:00,7/22/2010 20:30,13.78,7.93,7.93,26.733,183.4014149,,,,,,,
buffalo,up1,7/22/2010,20:35:00,7/22/2010 20:35,13.75,7.94,7.94,22.61,145.0845238,,,,,,,
buffalo,up1,7/22/2010,20:40:00,7/22/2010 20:40,13.7,7.92,7.92,18.961,113.3705059,,,,,,,
buffalo,up1,7/22/2010,20:45:00,7/22/2010 20:45,13.66,7.89,7.89,14.586,81.8698901,,,,,,,
buffalo,up1,7/22/2010,20:50:00,7/22/2010 20:50,13.62,7.91,7.91,10.734,58.31594461,,,,,,,
buffalo,up1,7/22/2010,20:55:00,7/22/2010 20:55,13.61,7.87,7.87,7.6144,50.57362404,,,,,,,
buffalo,up1,7/22/2010,21:00:00,7/22/2010 21:00,13.56,7.89,7.89,5.0282,41.35632227,,,,,,,
buffalo,up1,7/22/2010,21:05:00,7/22/2010 21:05,13.54,7.89,7.89,2.9203,33.74109853,,,,,,,
buffalo,up1,7/22/2010,21:10:00,7/22/2010 21:10,13.51,7.87,7.87,1.488,26.18992978,,,,,,,
buffalo,up1,7/22/2010,21:15:00,7/22/2010 21:15,13.49,7.85,7.85,0.67343,20.19773316,,,,,,,
buffalo,up1,7/22/2010,21:20:00,7/22/2010 21:20,13.45,7.85,7.85,0.27696,11.29531545,,,,,,,
buffalo,up1,7/22/2010,21:25:00,7/22/2010 21:25,13.43,7.86,7.86,0.11452,3.959584736,,,,,,,
buffalo,up1,7/22/2010,21:30:00,7/22/2010 21:30,13.4,7.83,7.83,0.048247,0,,,,,,,
buffalo,up1,7/22/2010,21:35:00,7/22/2010 21:35,13.38,7.82,7.82,0.02058,0,,,,,,,
buffalo,up1,7/22/2010,21:40:00,7/22/2010 21:40,13.35,7.82,7.82,0,0,,,,,,,
buffalo,up1,7/22/2010,21:45:00,7/22/2010 21:45,13.32,7.82,7.82,0,0,,,,,,,
buffalo,up1,7/22/2010,21:50:00,7/22/2010 21:50,13.3,7.81,7.81,0,0,,,,,,,
buffalo,up1,7/22/2010,21:55:00,7/22/2010 21:55,13.26,7.8,7.8,0,0,,,,,,,
buffalo,up1,7/22/2010,22:00:00,7/22/2010 22:00,13.24,7.79,7.79,0,0,,,,,,,
buffalo,up1,7/22/2010,22:05:00,7/22/2010 22:05,13.22,7.8,7.8,0,0,,,,,,,
buffalo,up1,7/22/2010,22:10:00,7/22/2010 22:10,13.19,7.78,7.78,0,0,,,,,,,
buffalo,up1,7/22/2010,22:15:00,7/22/2010 22:15,13.17,7.79,7.79,0,0,,,,,,,
buffalo,up1,7/22/2010,22:20:00,7/22/2010 22:20,13.14,7.77,7.77,0,0,,,,,,,
buffalo,up1,7/22/2010,22:25:00,7/22/2010 22:25,13.11,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/22/2010,22:30:00,7/22/2010 22:30,13.1,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/22/2010,22:35:00,7/22/2010 22:35,13.06,7.75,7.75,0,0,,,,,,,
buffalo,up1,7/22/2010,22:40:00,7/22/2010 22:40,13.04,7.75,7.75,0,0,,,,,,,
buffalo,up1,7/22/2010,22:45:00,7/22/2010 22:45,13.02,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/22/2010,22:50:00,7/22/2010 22:50,12.99,7.75,7.75,0,0,,,,,,,
buffalo,up1,7/22/2010,22:55:00,7/22/2010 22:55,12.97,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/22/2010,23:00:00,7/22/2010 23:00,12.94,7.74,7.74,0,0,,,,,,,
buffalo,up1,7/22/2010,23:05:00,7/22/2010 23:05,12.91,7.74,7.74,0,0,,,,,,,
buffalo,up1,7/22/2010,23:10:00,7/22/2010 23:10,12.88,7.75,7.75,0,0,,,,,,,
buffalo,up1,7/22/2010,23:15:00,7/22/2010 23:15,12.87,7.72,7.72,0,0,,,,,,,
buffalo,up1,7/22/2010,23:20:00,7/22/2010 23:20,12.83,7.74,7.74,0,0,,,,,,,
buffalo,up1,7/22/2010,23:25:00,7/22/2010 23:25,12.8,7.74,7.74,0,0,,,,,,,
buffalo,up1,7/22/2010,23:30:00,7/22/2010 23:30,12.77,7.74,7.74,0,0,,,,,,,
buffalo,up1,7/22/2010,23:35:00,7/22/2010 23:35,12.75,7.73,7.73,0,0,,,,,,,
buffalo,up1,7/22/2010,23:40:00,7/22/2010 23:40,12.72,7.75,7.75,0,0,,,,,,,
buffalo,up1,7/22/2010,23:45:00,7/22/2010 23:45,12.69,7.74,7.74,0,0,,,,,,,
buffalo,up1,7/22/2010,23:50:00,7/22/2010 23:50,12.66,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/22/2010,23:55:00,7/22/2010 23:55,12.64,7.74,7.74,0,0,,,,,,,
buffalo,up1,7/23/2010,0:00:00,7/23/2010 0:00,12.6,7.75,7.75,0,0,,,,,,,
buffalo,up1,7/23/2010,0:05:00,7/23/2010 0:05,12.58,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/23/2010,0:10:00,7/23/2010 0:10,12.55,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/23/2010,0:15:00,7/23/2010 0:15,12.52,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/23/2010,0:20:00,7/23/2010 0:20,12.49,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/23/2010,0:25:00,7/23/2010 0:25,12.45,7.76,7.76,0,0,,,,,,,
buffalo,up1,7/23/2010,0:30:00,7/23/2010 0:30,12.42,7.77,7.77,0,0,,,,,,,
buffalo,up1,7/23/2010,0:35:00,7/23/2010 0:35,12.39,7.77,7.77,0,0,,,,,,,
buffalo,up1,7/23/2010,0:40:00,7/23/2010 0:40,12.35,7.78,7.78,0,0,,,,,,,
buffalo,up1,7/23/2010,0:45:00,7/23/2010 0:45,12.32,7.79,7.79,0,0,,,,,,,
buffalo,up1,7/23/2010,0:50:00,7/23/2010 0:50,12.28,7.8,7.8,0,0,,,,,,,
buffalo,up1,7/23/2010,0:55:00,7/23/2010 0:55,12.25,7.81,7.81,0,0,,,,,,,
buffalo,up1,7/23/2010,1:00:00,7/23/2010 1:00,12.22,7.81,7.81,0,0,,,,,,,
buffalo,up1,7/23/2010,1:05:00,7/23/2010 1:05,12.18,7.82,7.82,0,0,,,,,,,
buffalo,up1,7/23/2010,1:10:00,7/23/2010 1:10,12.15,7.82,7.82,0,0,,,,,,,
buffalo,up1,7/23/2010,1:15:00,7/23/2010 1:15,12.12,7.82,7.82,0,0,,,,,,,
buffalo,up1,7/23/2010,1:20:00,7/23/2010 1:20,12.08,7.84,7.84,0,0,,,,,,,
buffalo,up1,7/23/2010,1:25:00,7/23/2010 1:25,12.05,7.85,7.85,0,0,,,,,,,
buffalo,up1,7/23/2010,1:30:00,7/23/2010 1:30,12.02,7.84,7.84,0,0,,,,,,,
buffalo,up1,7/23/2010,1:35:00,7/23/2010 1:35,11.99,7.84,7.84,0,0,,,,,,,
buffalo,up1,7/23/2010,1:40:00,7/23/2010 1:40,11.96,7.86,7.86,0,0,,,,,,,
buffalo,up1,7/23/2010,1:45:00,7/23/2010 1:45,11.94,7.85,7.85,0,0,,,,,,,
buffalo,up1,7/23/2010,1:50:00,7/23/2010 1:50,11.91,7.86,7.86,0,0,,,,,,,
buffalo,up1,7/23/2010,1:55:00,7/23/2010 1:55,11.88,7.88,7.88,0,0,,,,,,,
buffalo,up1,7/23/2010,2:00:00,7/23/2010 2:00,11.85,7.88,7.88,0,0,,,,,,,
buffalo,up1,7/23/2010,2:05:00,7/23/2010 2:05,11.82,7.87,7.87,0,0,,,,,,,
buffalo,up1,7/23/2010,2:10:00,7/23/2010 2:10,11.79,7.89,7.89,0,0,,,,,,,
buffalo,up1,7/23/2010,2:15:00,7/23/2010 2:15,11.76,7.89,7.89,0,0,,,,,,,
buffalo,up1,7/23/2010,2:20:00,7/23/2010 2:20,11.74,7.9,7.9,0,0,,,,,,,
buffalo,up1,7/23/2010,2:25:00,7/23/2010 2:25,11.71,7.91,7.91,0,0,,,,,,,
buffalo,up1,7/23/2010,2:30:00,7/23/2010 2:30,11.68,7.9,7.9,0,0,,,,,,,
buffalo,up1,7/23/2010,2:35:00,7/23/2010 2:35,11.66,7.91,7.91,0,0,,,,,,,
buffalo,up1,7/23/2010,2:40:00,7/23/2010 2:40,11.62,7.92,7.92,0,0,,,,,,,
buffalo,up1,7/23/2010,2:45:00,7/23/2010 2:45,11.59,7.93,7.93,0,0,,,,,,,
buffalo,up1,7/23/2010,2:50:00,7/23/2010 2:50,11.56,7.92,7.92,0,0,,,,,,,
buffalo,up1,7/23/2010,2:55:00,7/23/2010 2:55,11.52,7.93,7.93,0,0,,,,,,,
buffalo,up1,7/23/2010,3:00:00,7/23/2010 3:00,11.49,7.95,7.95,0,0,,,,,,,
buffalo,up1,7/23/2010,3:05:00,7/23/2010 3:05,11.46,7.96,7.96,0,0,,,,,,,
buffalo,up1,7/23/2010,3:10:00,7/23/2010 3:10,11.43,7.96,7.96,0,0,,,,,,,
buffalo,up1,7/23/2010,3:15:00,7/23/2010 3:15,11.39,7.97,7.97,0,0,,,,,,,
buffalo,up1,7/23/2010,3:20:00,7/23/2010 3:20,11.36,7.97,7.97,0,0,,,,,,,
buffalo,up1,7/23/2010,3:25:00,7/23/2010 3:25,11.32,7.97,7.97,0,0,,,,,,,
buffalo,up1,7/23/2010,3:30:00,7/23/2010 3:30,11.29,7.98,7.98,0,0,,,,,,,
buffalo,up1,7/23/2010,3:35:00,7/23/2010 3:35,11.25,7.99,7.99,0,0,,,,,,,
buffalo,up1,7/23/2010,3:40:00,7/23/2010 3:40,11.21,8.01,8.01,0,0,,,,,,,
buffalo,up1,7/23/2010,3:45:00,7/23/2010 3:45,11.17,8,8,0,0,,,,,,,
buffalo,up1,7/23/2010,3:50:00,7/23/2010 3:50,11.13,8.02,8.02,0,0,,,,,,,
buffalo,up1,7/23/2010,3:55:00,7/23/2010 3:55,11.09,8.02,8.02,0,0,,,,,,,
buffalo,up1,7/23/2010,4:00:00,7/23/2010 4:00,11.05,8.04,8.04,0,0,,,,,,,
buffalo,up1,7/23/2010,4:05:00,7/23/2010 4:05,11.01,8.04,8.04,0,0,,,,,,,
buffalo,up1,7/23/2010,4:10:00,7/23/2010 4:10,10.97,8.04,8.04,0,0,,,,,,,
buffalo,up1,7/23/2010,4:15:00,7/23/2010 4:15,10.93,8.06,8.06,0,0,,,,,,,
buffalo,up1,7/23/2010,4:20:00,7/23/2010 4:20,10.89,8.07,8.07,0,0,,,,,,,
buffalo,up1,7/23/2010,4:25:00,7/23/2010 4:25,10.84,8.07,8.07,0,0,,,,,,,
buffalo,up1,7/23/2010,4:30:00,7/23/2010 4:30,10.8,8.08,8.08,0,0,,,,,,,
buffalo,up1,7/23/2010,4:35:00,7/23/2010 4:35,10.76,8.11,8.11,0,0,,,,,,,
buffalo,up1,7/23/2010,4:40:00,7/23/2010 4:40,10.72,8.12,8.12,0,0,,,,,,,
buffalo,up1,7/23/2010,4:45:00,7/23/2010 4:45,10.67,8.12,8.12,0,0,,,,,,,
buffalo,up1,7/23/2010,4:50:00,7/23/2010 4:50,10.63,8.13,8.13,0,0,,,,,,,
buffalo,up1,7/23/2010,4:55:00,7/23/2010 4:55,10.58,8.14,8.14,0,0,,,,,,,
buffalo,up1,7/23/2010,5:00:00,7/23/2010 5:00,10.54,8.14,8.14,0.002293,0,,,,,,,
buffalo,up1,7/23/2010,5:05:00,7/23/2010 5:05,10.49,8.14,8.14,0.0023309,0,,,,,,,
buffalo,up1,7/23/2010,5:10:00,7/23/2010 5:10,10.45,8.17,8.17,0.0032784,0,,,,,,,
buffalo,up1,7/23/2010,5:15:00,7/23/2010 5:15,10.41,8.17,8.17,0.0040553,0,,,,,,,
buffalo,up1,7/23/2010,5:20:00,7/23/2010 5:20,10.37,8.18,8.18,0.0064241,0,,,,,,,
buffalo,up1,7/23/2010,5:25:00,7/23/2010 5:25,10.33,8.19,8.19,0.012166,0,,,,,,,
buffalo,up1,7/23/2010,5:30:00,7/23/2010 5:30,10.28,8.19,8.19,0.027118,3.376109516,,,,,,,
buffalo,up1,7/23/2010,5:35:00,7/23/2010 5:35,10.24,8.21,8.21,0.064506,10.70562176,,,,,,,
buffalo,up1,7/23/2010,5:40:00,7/23/2010 5:40,10.19,8.21,8.21,0.15767,18.11110596,,,,,,,
buffalo,up1,7/23/2010,5:45:00,7/23/2010 5:45,10.15,8.24,8.24,0.39744,25.58872031,,,,,,,
buffalo,up1,7/23/2010,5:50:00,7/23/2010 5:50,10.11,8.23,8.23,0.944,33.13459605,,,,,,,
buffalo,up1,7/23/2010,5:55:00,7/23/2010 5:55,10.06,8.25,8.25,2.0326,40.7448393,,,,,,,
buffalo,up1,7/23/2010,6:00:00,7/23/2010 6:00,10.03,8.27,8.27,4.1283,48.41553299,,,,,,,
buffalo,up1,7/23/2010,6:05:00,7/23/2010 6:05,9.98,8.27,8.27,6.7816,56.14273866,,,,,,,
buffalo,up1,7/23/2010,6:10:00,7/23/2010 6:10,9.94,8.27,8.27,10.41,79.35951748,,,,,,,
buffalo,up1,7/23/2010,6:15:00,7/23/2010 6:15,9.89,8.29,8.29,15.61,110.8424007,,,,,,,
buffalo,up1,7/23/2010,6:20:00,7/23/2010 6:20,9.86,8.3,8.3,22.922,142.5399101,,,,,,,
buffalo,up1,7/23/2010,6:25:00,7/23/2010 6:25,9.81,8.31,8.31,33.582,174.4367016,,,,,,,
buffalo,up1,7/23/2010,6:30:00,7/23/2010 6:30,9.76,8.32,8.32,45.576,206.5173434,,,,,,,
buffalo,up1,7/23/2010,6:35:00,7/23/2010 6:35,9.72,8.33,8.33,53.089,238.7663238,,,,,,,
buffalo,up1,7/23/2010,6:40:00,7/23/2010 6:40,9.68,8.37,8.37,58.555,271.1680583,,,,,,,
buffalo,up1,7/23/2010,6:45:00,7/23/2010 6:45,9.64,8.36,8.36,58.81,303.7068969,,,,,,,
buffalo,up1,7/23/2010,6:50:00,7/23/2010 6:50,9.6,8.39,8.39,57.947,336.3671318,,,,,,,
buffalo,up1,7/23/2010,6:55:00,7/23/2010 6:55,9.56,8.4,8.4,56.795,369.1330047,,,,,,,
buffalo,up1,7/23/2010,7:00:00,7/23/2010 7:00,9.52,8.41,8.41,57.718,401.9887144,,,,,,,
buffalo,up1,7/23/2010,7:05:00,7/23/2010 7:05,9.49,8.42,8.42,60.888,434.9184241,,,,,,,
buffalo,up1,7/23/2010,7:10:00,7/23/2010 7:10,9.46,8.43,8.43,67.355,467.9062691,,,,,,,
buffalo,up1,7/23/2010,7:15:00,7/23/2010 7:15,9.42,8.45,8.45,73.63,500.9363644,,,,,,,
buffalo,up1,7/23/2010,7:20:00,7/23/2010 7:20,9.39,8.47,8.47,78.856,533.9928121,,,,,,,
buffalo,up1,7/23/2010,7:25:00,7/23/2010 7:25,9.36,8.49,8.49,82.786,567.0597093,,,,,,,
buffalo,up1,7/23/2010,7:30:00,7/23/2010 7:30,9.34,8.51,8.51,87.872,600.1211552,,,,,,,
buffalo,up1,7/23/2010,7:35:00,7/23/2010 7:35,9.31,8.51,8.51,93.275,633.1612591,,,,,,,
buffalo,up1,7/23/2010,7:40:00,7/23/2010 7:40,9.29,8.53,8.53,112.55,666.1641479,,,,,,,
buffalo,up1,7/23/2010,7:45:00,7/23/2010 7:45,9.25,8.56,8.56,130.84,699.1139739,,,,,,,
buffalo,up1,7/23/2010,7:50:00,7/23/2010 7:50,9.24,8.55,8.55,164.08,731.994922,,,,,,,
buffalo,up1,7/23/2010,7:55:00,7/23/2010 7:55,9.22,8.59,8.59,247,764.7912177,,,,,,,
buffalo,up1,7/23/2010,8:00:00,7/23/2010 8:00,9.21,8.59,8.59,407.84,797.4871345,,,,,,,
buffalo,up1,7/23/2010,8:05:00,7/23/2010 8:05,9.19,8.6,8.6,366.36,830.0670016,,,,,,,
buffalo,up1,7/23/2010,8:10:00,7/23/2010 8:10,9.18,8.62,8.62,205.69,862.5152115,,,,,,,
buffalo,up1,7/23/2010,8:15:00,7/23/2010 8:15,9.17,8.62,8.62,211.09,894.8162276,,,,,,,
buffalo,up1,7/23/2010,8:20:00,7/23/2010 8:20,9.16,8.65,8.65,181.66,926.9545918,,,,,,,
buffalo,up1,7/23/2010,8:25:00,7/23/2010 8:25,9.15,8.64,8.64,160.07,958.9149318,,,,,,,
buffalo,up1,7/23/2010,8:30:00,7/23/2010 8:30,9.16,8.66,8.66,176.12,990.6819691,,,,,,,
buffalo,up1,7/23/2010,8:35:00,7/23/2010 8:35,9.15,8.68,8.68,261.03,1022.240526,,,,,,,
buffalo,up1,7/23/2010,8:40:00,7/23/2010 8:40,9.15,8.7,8.7,374.46,1053.575534,,,,,,,
buffalo,up1,7/23/2010,8:45:00,7/23/2010 8:45,9.16,8.7,8.7,577.98,1084.672041,,,,,,,
buffalo,up1,7/23/2010,8:50:00,7/23/2010 8:50,9.16,8.7,8.7,830.62,1115.515216,,,,,,,
buffalo,up1,7/23/2010,8:55:00,7/23/2010 8:55,9.16,8.72,8.72,1058.7,1146.090362,,,,,,,
buffalo,up1,7/23/2010,9:00:00,7/23/2010 9:00,9.18,8.74,8.74,915.18,1176.382919,,,,,,,
buffalo,up1,7/23/2010,9:05:00,7/23/2010 9:05,9.19,8.73,8.73,1005,1206.378473,,,,,,,
buffalo,up1,7/23/2010,9:10:00,7/23/2010 9:10,9.2,8.77,8.77,1335.6,1236.062764,,,,,,,
buffalo,up1,7/23/2010,9:15:00,7/23/2010 9:15,9.23,8.78,8.78,1305.1,1265.421692,,,,,,,
buffalo,up1,7/23/2010,9:20:00,7/23/2010 9:20,9.24,8.8,8.8,590.06,1294.441324,,,,,,,
buffalo,up1,7/23/2010,9:25:00,7/23/2010 9:25,9.26,8.79,8.79,744.23,1323.107903,,,,,,,
buffalo,up1,7/23/2010,9:30:00,7/23/2010 9:30,9.28,8.8,8.8,512.5,1351.407856,,,,,,,
buffalo,up1,7/23/2010,9:35:00,7/23/2010 9:35,9.31,8.82,8.82,463.42,1379.327798,,,,,,,
buffalo,up1,7/23/2010,9:40:00,7/23/2010 9:40,9.34,8.84,8.84,482.65,1406.854541,,,,,,,
buffalo,up1,7/23/2010,9:45:00,7/23/2010 9:45,9.36,8.84,8.84,541.51,1433.975102,,,,,,,
buffalo,up1,7/23/2010,9:50:00,7/23/2010 9:50,9.39,8.84,8.84,504.12,1460.676711,,,,,,,
buffalo,up1,7/23/2010,9:55:00,7/23/2010 9:55,9.42,8.84,8.84,409.93,1486.946814,,,,,,,
buffalo,up1,7/23/2010,10:00:00,7/23/2010 10:00,9.45,8.85,8.85,428.86,1512.773085,,,,,,,
buffalo,up1,7/23/2010,10:05:00,7/23/2010 10:05,9.48,8.87,8.87,513.49,1538.143431,,,,,,,
buffalo,up1,7/23/2010,10:10:00,7/23/2010 10:10,9.52,8.88,8.88,562.56,1563.045999,,,,,,,
buffalo,up1,7/23/2010,10:15:00,7/23/2010 10:15,9.56,8.88,8.88,594.28,1587.469185,,,,,,,
buffalo,up1,7/23/2010,10:20:00,7/23/2010 10:20,9.59,8.89,8.89,1610.9,1611.401639,,,,,,,
buffalo,up1,7/23/2010,10:25:00,7/23/2010 10:25,9.62,8.89,8.89,1051.2,1634.832274,,,,,,,
buffalo,up1,7/23/2010,10:30:00,7/23/2010 10:30,9.67,8.9,8.9,1531.7,1657.750272,,,,,,,
buffalo,up1,7/23/2010,10:35:00,7/23/2010 10:35,9.7,8.91,8.91,1677.9,1680.145094,,,,,,,
buffalo,up1,7/23/2010,10:40:00,7/23/2010 10:40,9.74,8.9,8.9,1681.5,1702.006484,,,,,,,
buffalo,up1,7/23/2010,10:45:00,7/23/2010 10:45,9.78,8.92,8.92,1003.8,1723.324477,,,,,,,
buffalo,up1,7/23/2010,10:50:00,7/23/2010 10:50,9.82,8.93,8.93,1515,1744.089409,,,,,,,
buffalo,up1,7/23/2010,10:55:00,7/23/2010 10:55,9.86,8.92,8.92,1794.2,1764.291924,,,,,,,
buffalo,up1,7/23/2010,11:00:00,7/23/2010 11:00,9.91,8.93,8.93,1921.6,1783.922977,,,,,,,
buffalo,up1,7/23/2010,11:05:00,7/23/2010 11:05,9.94,8.92,8.92,1895.3,1802.973849,,,,,,,
buffalo,up1,7/23/2010,11:10:00,7/23/2010 11:10,9.98,8.95,8.95,1559.4,1821.436147,,,,,,,
buffalo,up1,7/23/2010,11:15:00,7/23/2010 11:15,10,8.94,8.94,1455,1839.301816,,,,,,,
buffalo,up1,7/23/2010,11:20:00,7/23/2010 11:20,10,8.93,8.93,1848.6,1856.563147,,,,,,,
buffalo,up1,7/23/2010,11:25:00,7/23/2010 11:25,10,8.95,8.95,1399.1,1873.212779,,,,,,,
buffalo,up1,7/23/2010,11:30:00,7/23/2010 11:30,10.04,8.96,8.96,1586.9,1889.243712,,,,,,,
buffalo,up1,7/23/2010,11:35:00,7/23/2010 11:35,10.09,8.95,8.95,1805.4,1904.649311,,,,,,,
buffalo,up1,7/23/2010,11:40:00,7/23/2010 11:40,10.16,8.95,8.95,1827.9,1919.42331,,,,,,,
buffalo,up1,7/23/2010,11:45:00,7/23/2010 11:45,10.21,8.95,8.95,1863,1933.559821,,,,,,,
buffalo,up1,7/23/2010,11:50:00,7/23/2010 11:50,10.25,8.97,8.97,1821.5,1947.053339,,,,,,,
buffalo,up1,7/23/2010,11:55:00,7/23/2010 11:55,10.3,8.95,8.95,1947.6,1959.898743,,,,,,,
buffalo,up1,7/23/2010,12:00:00,7/23/2010 12:00,10.34,8.95,8.95,1939.5,1972.091298,,,,,,,
buffalo,up1,7/23/2010,12:05:00,7/23/2010 12:05,10.4,8.95,8.95,1864.6,1983.626661,,,,,,,
buffalo,up1,7/23/2010,12:10:00,7/23/2010 12:10,10.44,8.97,8.97,1855.4,1994.500875,,,,,,,
buffalo,up1,7/23/2010,12:15:00,7/23/2010 12:15,10.5,8.95,8.95,1862.4,2004.710367,,,,,,,
buffalo,up1,7/23/2010,12:20:00,7/23/2010 12:20,10.57,8.98,8.98,1834.2,2014.251946,,,,,,,
buffalo,up1,7/23/2010,12:25:00,7/23/2010 12:25,10.63,8.96,8.96,1842.5,2023.122787,,,,,,,
buffalo,up1,7/23/2010,12:30:00,7/23/2010 12:30,10.7,8.95,8.95,1853.6,2031.320426,,,,,,,
buffalo,up1,7/23/2010,12:35:00,7/23/2010 12:35,10.76,8.97,8.97,1806,2038.842741,,,,,,,
buffalo,up1,7/23/2010,12:40:00,7/23/2010 12:40,10.82,8.96,8.96,1746.2,2045.687935,,,,,,,
buffalo,up1,7/23/2010,12:45:00,7/23/2010 12:45,10.88,8.95,8.95,2008.1,2051.854511,,,,,,,
buffalo,up1,7/23/2010,12:50:00,7/23/2010 12:50,10.94,8.95,8.95,2005.6,2057.341247,,,,,,,
buffalo,up1,7/23/2010,12:55:00,7/23/2010 12:55,11.01,8.94,8.94,2002,2062.14717,,,,,,,
buffalo,up1,7/23/2010,13:00:00,7/23/2010 13:00,11.07,8.94,8.94,1997.3,2066.271522,,,,,,,
buffalo,up1,7/23/2010,13:05:00,7/23/2010 13:05,11.12,8.92,8.92,1957,2069.71373,,,,,,,
buffalo,up1,7/23/2010,13:10:00,7/23/2010 13:10,11.18,8.95,8.95,1984.6,2072.473374,,,,,,,
buffalo,up1,7/23/2010,13:15:00,7/23/2010 13:15,11.23,8.93,8.93,1990.1,2074.550161,,,,,,,
buffalo,up1,7/23/2010,13:20:00,7/23/2010 13:20,11.3,8.91,8.91,1981.5,2075.943894,,,,,,,
